"row_id","order_id","order_date","ship_date","customer_id","product_id","quantity","discount","sales","profit","ship_mode"
"965","ORD-02859","2023-09-16","2023-09-19","CUST-0224","PROD-0012","9","0.00","2489.13","870.66","Standard Class"
"966","ORD-05463","2024-09-19","2024-09-23","CUST-0060","PROD-0020","3","0.05","151.42","59.74","Standard Class"
"967","ORD-03781","2024-05-08","2024-05-14","CUST-0073","PROD-0027","7","0.00","494.90","216.16","Same Day"
"968","ORD-03778","2025-09-14","2025-09-18","CUST-0042","PROD-0030","11","0.00","5844.96","1848.55","Standard Class"
"969","ORD-04771","2024-12-30","2025-01-06","CUST-0044","PROD-0007","1","0.00","409.65","121.09","Standard Class"
"970","ORD-02151","2023-06-24","2023-06-26","CUST-0010","PROD-0001","3","0.05","1303.53","466.17","First Class"
"971","ORD-05622","2025-12-23","2025-12-26","CUST-0108","PROD-0029","8","0.15","317.02","77.18","Standard Class"
"972","ORD-00409","2023-09-17","2023-09-21","CUST-0204","PROD-0006","9","0.10","5730.26","2130.53","Second Class"
"973","ORD-00155","2024-06-16","2024-06-23","CUST-0217","PROD-0034","2","0.00","371.46","112.88","Second Class"
"974","ORD-00179","2025-05-18","2025-05-22","CUST-0095","PROD-0028","12","0.00","278.28","90.72","Same Day"
"975","ORD-05419","2025-01-25","2025-01-31","CUST-0022","PROD-0022","6","0.00","168.96","67.56","First Class"
"976","ORD-03977","2024-09-05","2024-09-08","CUST-0053","PROD-0003","4","0.00","575.04","190.68","Standard Class"
"977","ORD-01131","2025-09-16","2025-09-18","CUST-0144","PROD-0014","6","0.00","1121.76","446.10","Standard Class"
"978","ORD-04778","2024-05-12","2024-05-16","CUST-0246","PROD-0033","6","0.20","3792.05","856.61","Second Class"
"979","ORD-03586","2024-10-21","2024-10-27","CUST-0229","PROD-0006","3","0.00","2122.32","922.41","First Class"
"980","ORD-01899","2024-11-26","2024-12-03","CUST-0031","PROD-0037","7","0.10","4573.42","1483.27","Second Class"
"981","ORD-04006","2025-08-05","2025-08-09","CUST-0053","PROD-0028","3","0.00","69.57","22.68","Standard Class"
"982","ORD-02676","2025-02-15","2025-02-19","CUST-0005","PROD-0026","3","0.00","231.87","99.75","Standard Class"
"983","ORD-04673","2025-03-02","2025-03-04","CUST-0238","PROD-0010","3","0.00","548.97","147.90","Standard Class"
"984","ORD-00516","2025-01-27","2025-01-28","CUST-0140","PROD-0025","8","0.10","252.29","102.29","Standard Class"
"985","ORD-06134","2023-11-20","2023-11-23","CUST-0008","PROD-0027","10","0.00","707.00","308.80","Standard Class"
"986","ORD-02750","2023-10-10","2023-10-12","CUST-0197","PROD-0019","11","0.10","1025.44","387.11","Standard Class"
"987","ORD-06133","2025-03-23","2025-03-30","CUST-0236","PROD-0016","1","0.20","29.04","4.92","First Class"
"988","ORD-03759","2023-04-03","2023-04-06","CUST-0008","PROD-0030","12","0.05","6057.50","1697.78","Standard Class"
"989","ORD-01351","2023-10-22","2023-10-23","CUST-0122","PROD-0028","2","0.00","46.38","15.12","Standard Class"
"990","ORD-04373","2024-06-16","2024-06-21","CUST-0214","PROD-0003","4","0.00","575.04","190.68","Standard Class"
"991","ORD-00976","2024-08-20","2024-08-25","CUST-0007","PROD-0031","3","0.00","529.17","143.40","First Class"
"992","ORD-05522","2023-09-16","2023-09-19","CUST-0104","PROD-0016","2","0.00","72.60","24.36","Standard Class"
"993","ORD-01410","2024-10-20","2024-10-25","CUST-0192","PROD-0011","6","0.15","2295.51","242.43","Standard Class"
"994","ORD-03511","2024-12-04","2024-12-11","CUST-0131","PROD-0004","8","0.00","4657.52","2068.80","Second Class"
"995","ORD-05607","2025-10-19","2025-10-25","CUST-0225","PROD-0011","2","0.00","900.20","215.84","First Class"
"996","ORD-03321","2023-10-06","2023-10-08","CUST-0039","PROD-0008","3","0.00","441.69","182.13","Second Class"
"997","ORD-05249","2024-04-29","2024-05-06","CUST-0134","PROD-0017","10","0.00","935.90","437.20","Standard Class"
"998","ORD-03213","2025-09-13","2025-09-15","CUST-0137","PROD-0018","7","0.05","521.56","169.88","Standard Class"
"999","ORD-04384","2024-09-18","2024-09-22","CUST-0117","PROD-0036","1","0.00","496.39","135.58","Standard Class"
"1000","ORD-01679","2025-08-16","2025-08-22","CUST-0123","PROD-0018","12","0.00","941.16","338.28","Standard Class"
"1001","ORD-03505","2025-06-10","2025-06-16","CUST-0005","PROD-0005","9","0.00","2348.64","902.07","Standard Class"
"1002","ORD-01093","2024-08-07","2024-08-10","CUST-0181","PROD-0038","7","0.05","1104.57","230.90","Second Class"
"1003","ORD-04642","2024-11-12","2024-11-14","CUST-0208","PROD-0018","4","0.00","313.72","112.76","Standard Class"
"1004","ORD-03723","2025-04-04","2025-04-09","CUST-0110","PROD-0006","6","0.20","3395.71","995.89","Standard Class"
"1005","ORD-05051","2025-01-26","2025-01-31","CUST-0051","PROD-0030","4","0.20","1700.35","247.11","Standard Class"
"1006","ORD-04314","2025-07-22","2025-07-28","CUST-0049","PROD-0011","2","0.00","900.20","215.84","Second Class"
"1007","ORD-04202","2023-09-11","2023-09-14","CUST-0051","PROD-0032","4","0.00","715.88","215.20","First Class"
"1008","ORD-05167","2025-12-09","2025-12-12","CUST-0195","PROD-0028","2","0.00","46.38","15.12","Standard Class"
"1009","ORD-04665","2024-10-07","2024-10-11","CUST-0057","PROD-0011","1","0.10","405.09","62.91","Standard Class"
"1010","ORD-06165","2024-11-24","2024-11-28","CUST-0181","PROD-0038","4","0.00","664.40","165.16","Standard Class"
"1011","ORD-02490","2025-07-20","2025-07-27","CUST-0222","PROD-0032","5","0.00","894.85","269.00","Standard Class"
"1012","ORD-01843","2025-07-15","2025-07-20","CUST-0042","PROD-0033","12","0.05","9006.11","3135.23","Standard Class"
"1013","ORD-02691","2024-10-09","2024-10-14","CUST-0126","PROD-0030","12","0.00","6376.32","2016.60","Standard Class"
"1014","ORD-01052","2025-02-13","2025-02-18","CUST-0106","PROD-0007","2","0.05","778.33","201.21","Standard Class"
"1015","ORD-01778","2024-10-01","2024-10-02","CUST-0046","PROD-0017","9","0.05","800.19","351.36","First Class"
"1016","ORD-02802","2024-01-02","2024-01-04","CUST-0161","PROD-0024","5","0.00","443.10","200.70","Second Class"
"1017","ORD-02646","2024-07-06","2024-07-11","CUST-0185","PROD-0017","4","0.00","374.36","174.88","Standard Class"
"1018","ORD-04874","2023-12-26","2024-01-02","CUST-0022","PROD-0019","11","0.15","968.47","330.14","Standard Class"
"1019","ORD-04114","2024-08-19","2024-08-26","CUST-0225","PROD-0014","4","0.00","747.84","297.40","Standard Class"
"1020","ORD-01967","2024-03-18","2024-03-20","CUST-0246","PROD-0008","2","0.00","294.46","121.42","Standard Class"
"1021","ORD-01555","2023-03-29","2023-04-04","CUST-0075","PROD-0005","12","0.10","2818.37","889.61","Standard Class"
"1022","ORD-02977","2025-07-20","2025-07-26","CUST-0142","PROD-0036","6","0.00","2978.34","813.48","First Class"
"1023","ORD-01926","2023-11-02","2023-11-05","CUST-0244","PROD-0034","7","0.00","1300.11","395.08","Standard Class"
"1024","ORD-00197","2024-12-15","2024-12-22","CUST-0075","PROD-0020","3","0.10","143.45","51.77","First Class"
"1025","ORD-04404","2024-08-06","2024-08-13","CUST-0180","PROD-0021","4","0.10","250.88","44.68","Standard Class"
"1026","ORD-00841","2024-07-17","2024-07-24","CUST-0202","PROD-0023","8","0.10","47.02","9.90","Standard Class"
"1027","ORD-03200","2025-03-29","2025-04-02","CUST-0126","PROD-0039","4","0.10","2318.98","646.30","First Class"
"1028","ORD-00198","2025-01-20","2025-01-27","CUST-0164","PROD-0012","6","0.00","1659.42","580.44","Standard Class"
"1029","ORD-00171","2024-10-19","2024-10-21","CUST-0018","PROD-0023","12","0.05","74.44","18.76","Standard Class"
"1030","ORD-05924","2025-09-04","2025-09-05","CUST-0237","PROD-0030","4","0.10","1912.90","459.66","Standard Class"
"1031","ORD-00812","2024-03-07","2024-03-11","CUST-0163","PROD-0037","9","0.05","6206.79","2233.74","Standard Class"
"1032","ORD-02554","2023-05-29","2023-06-03","CUST-0181","PROD-0012","3","0.10","746.74","207.25","Standard Class"
"1033","ORD-03836","2024-05-06","2024-05-13","CUST-0059","PROD-0035","8","0.00","3347.52","1061.92","Second Class"
"1034","ORD-01443","2025-01-05","2025-01-12","CUST-0154","PROD-0017","11","0.00","1029.49","480.92","Standard Class"
"1035","ORD-02851","2025-08-11","2025-08-13","CUST-0066","PROD-0023","5","0.00","32.65","9.45","Same Day"
"1036","ORD-01715","2024-03-01","2024-03-02","CUST-0148","PROD-0004","12","0.00","6986.28","3103.20","First Class"
"1037","ORD-04483","2025-05-10","2025-05-17","CUST-0198","PROD-0019","1","0.00","103.58","45.55","Second Class"
"1038","ORD-01561","2025-12-04","2025-12-08","CUST-0084","PROD-0030","8","0.00","4250.88","1344.40","Standard Class"
"1039","ORD-01314","2024-02-18","2024-02-19","CUST-0032","PROD-0023","4","0.15","22.20","3.64","Standard Class"
"1040","ORD-06199","2024-04-03","2024-04-04","CUST-0101","PROD-0021","2","0.05","132.41","29.31","Second Class"
"1041","ORD-02495","2024-07-06","2024-07-11","CUST-0125","PROD-0016","8","0.00","290.40","97.44","Standard Class"
"1042","ORD-01965","2025-03-04","2025-03-08","CUST-0076","PROD-0013","3","0.05","1475.33","548.93","Standard Class"
"1043","ORD-06035","2023-06-30","2023-07-05","CUST-0063","PROD-0026","7","0.10","486.93","178.65","Same Day"
"1044","ORD-06019","2023-11-06","2023-11-12","CUST-0095","PROD-0023","8","0.20","41.79","4.67","Standard Class"
"1045","ORD-04493","2025-04-02","2025-04-03","CUST-0141","PROD-0039","5","0.00","3220.80","1129.95","Standard Class"
"1046","ORD-01054","2024-09-28","2024-10-04","CUST-0015","PROD-0039","4","0.20","2061.31","388.63","Second Class"
"1047","ORD-03508","2024-06-29","2024-06-30","CUST-0003","PROD-0036","5","0.00","2481.95","677.90","Standard Class"
"1048","ORD-01237","2024-07-04","2024-07-09","CUST-0222","PROD-0028","9","0.15","177.40","36.73","Standard Class"
"1049","ORD-06154","2025-09-20","2025-09-24","CUST-0223","PROD-0028","9","0.00","208.71","68.04","Standard Class"
"1050","ORD-00695","2024-10-13","2024-10-20","CUST-0219","PROD-0004","9","0.00","5239.71","2327.40","Standard Class"
"1051","ORD-01646","2025-08-23","2025-08-29","CUST-0122","PROD-0008","3","0.15","375.44","115.88","Second Class"
"1052","ORD-05953","2025-01-27","2025-02-01","CUST-0106","PROD-0011","1","0.05","427.60","85.42","Standard Class"
"1053","ORD-06375","2025-01-18","2025-01-24","CUST-0135","PROD-0026","11","0.10","765.17","280.73","Standard Class"
"1054","ORD-01448","2025-08-11","2025-08-18","CUST-0163","PROD-0017","12","0.00","1123.08","524.64","Standard Class"
"1055","ORD-04372","2025-07-02","2025-07-04","CUST-0101","PROD-0018","6","0.10","423.52","122.08","Second Class"
"1056","ORD-01807","2025-09-29","2025-10-01","CUST-0187","PROD-0018","2","0.00","156.86","56.38","Standard Class"
"1057","ORD-05262","2024-11-18","2024-11-19","CUST-0179","PROD-0004","4","0.05","2212.32","917.96","Standard Class"
"1058","ORD-02965","2025-09-28","2025-10-01","CUST-0049","PROD-0035","12","0.00","5021.28","1592.88","First Class"
"1059","ORD-02291","2025-06-15","2025-06-21","CUST-0002","PROD-0022","10","0.00","281.60","112.60","Standard Class"
"1060","ORD-04787","2024-12-10","2024-12-17","CUST-0170","PROD-0040","1","0.15","76.37","11.71","Standard Class"
"1061","ORD-05115","2024-07-02","2024-07-04","CUST-0037","PROD-0038","1","0.00","166.10","41.29","Second Class"
"1062","ORD-05251","2025-08-15","2025-08-16","CUST-0223","PROD-0009","8","0.00","3667.68","1583.92","Standard Class"
"1063","ORD-04873","2024-10-07","2024-10-14","CUST-0067","PROD-0025","1","0.00","35.04","16.29","Second Class"
"1064","ORD-04340","2025-06-08","2025-06-12","CUST-0035","PROD-0027","1","0.00","70.70","30.88","First Class"
"1065","ORD-00729","2024-02-23","2024-02-25","CUST-0223","PROD-0031","4","0.10","635.00","120.64","Second Class"
"1066","ORD-00416","2024-09-06","2024-09-13","CUST-0005","PROD-0008","3","0.00","441.69","182.13","Standard Class"
"1067","ORD-02563","2024-11-24","2024-11-30","CUST-0145","PROD-0037","9","0.00","6533.46","2560.41","Second Class"
"1068","ORD-05050","2023-01-18","2023-01-20","CUST-0211","PROD-0019","11","0.00","1139.38","501.05","Second Class"
"1069","ORD-00703","2025-07-01","2025-07-03","CUST-0142","PROD-0007","11","0.05","4280.84","1106.68","First Class"
"1070","ORD-02184","2025-03-17","2025-03-22","CUST-0248","PROD-0027","5","0.00","353.50","154.40","First Class"
"1071","ORD-00704","2025-06-29","2025-07-04","CUST-0220","PROD-0009","4","0.00","1833.84","791.96","First Class"
"1072","ORD-01071","2025-05-27","2025-05-31","CUST-0086","PROD-0020","1","0.05","50.47","19.91","Same Day"
"1073","ORD-02131","2025-12-12","2025-12-18","CUST-0035","PROD-0012","10","0.15","2350.84","552.54","First Class"
"1074","ORD-01270","2024-07-18","2024-07-21","CUST-0240","PROD-0010","8","0.10","1317.53","248.01","First Class"
"1075","ORD-06196","2024-02-08","2024-02-10","CUST-0160","PROD-0023","12","0.00","78.36","22.68","Second Class"
"1076","ORD-00558","2024-08-21","2024-08-26","CUST-0246","PROD-0031","9","0.00","1587.51","430.20","Standard Class"
"1077","ORD-03755","2025-03-19","2025-03-23","CUST-0232","PROD-0040","8","0.00","718.80","201.52","Second Class"
"1078","ORD-00447","2024-12-08","2024-12-15","CUST-0227","PROD-0008","1","0.00","147.23","60.71","Standard Class"
"1079","ORD-01933","2023-09-11","2023-09-13","CUST-0082","PROD-0021","4","0.00","278.76","72.56","Standard Class"
"1080","ORD-06163","2024-10-23","2024-10-30","CUST-0050","PROD-0009","8","0.00","3667.68","1583.92","Second Class"
"1081","ORD-00982","2025-06-29","2025-07-05","CUST-0195","PROD-0020","4","0.00","212.52","90.28","Standard Class"
"1082","ORD-01515","2025-10-13","2025-10-19","CUST-0203","PROD-0038","1","0.00","166.10","41.29","First Class"
"1083","ORD-00330","2025-07-09","2025-07-10","CUST-0220","PROD-0003","7","0.00","1006.32","333.69","Standard Class"
"1084","ORD-06012","2025-03-12","2025-03-15","CUST-0245","PROD-0036","11","0.10","4914.26","945.35","Second Class"
"1085","ORD-03277","2024-09-14","2024-09-20","CUST-0140","PROD-0007","3","0.00","1228.95","363.27","Standard Class"
"1086","ORD-04082","2025-09-14","2025-09-18","CUST-0191","PROD-0033","2","0.05","1501.02","522.54","Standard Class"
"1087","ORD-02014","2025-02-03","2025-02-05","CUST-0248","PROD-0032","4","0.15","608.50","107.82","Second Class"
"1088","ORD-00768","2025-10-18","2025-10-24","CUST-0098","PROD-0015","12","0.00","1069.32","360.36","Standard Class"
"1089","ORD-05137","2023-09-08","2023-09-11","CUST-0131","PROD-0039","4","0.00","2576.64","903.96","First Class"
"1090","ORD-00930","2025-08-21","2025-08-24","CUST-0113","PROD-0026","5","0.00","386.45","166.25","Standard Class"
"1091","ORD-02202","2024-06-23","2024-06-25","CUST-0167","PROD-0011","5","0.00","2250.50","539.60","Standard Class"
"1092","ORD-00655","2025-08-15","2025-08-21","CUST-0042","PROD-0019","5","0.00","517.90","227.75","Standard Class"
"1093","ORD-06334","2025-07-04","2025-07-08","CUST-0078","PROD-0035","7","0.15","2489.72","489.82","Standard Class"
"1094","ORD-00752","2024-08-26","2024-08-27","CUST-0154","PROD-0028","2","0.00","46.38","15.12","Standard Class"
"1095","ORD-05839","2025-07-18","2025-07-19","CUST-0077","PROD-0005","7","0.00","1826.72","701.61","Standard Class"
"1096","ORD-05485","2023-03-31","2023-04-04","CUST-0157","PROD-0026","9","0.05","660.83","264.47","Standard Class"
"1097","ORD-01455","2024-08-24","2024-08-25","CUST-0197","PROD-0001","8","0.00","3659.04","1426.08","Standard Class"
"1098","ORD-03480","2023-06-06","2023-06-11","CUST-0217","PROD-0005","7","0.20","1461.38","336.27","First Class"
"1099","ORD-05585","2023-06-07","2023-06-09","CUST-0017","PROD-0027","2","0.00","141.40","61.76","Standard Class"
"1100","ORD-05360","2025-09-18","2025-09-20","CUST-0045","PROD-0027","7","0.00","494.90","216.16","Standard Class"
"1101","ORD-04719","2025-01-27","2025-02-02","CUST-0094","PROD-0029","3","0.05","132.87","42.93","Second Class"
"1102","ORD-01929","2024-04-25","2024-05-01","CUST-0082","PROD-0001","6","0.00","2744.28","1069.56","Standard Class"
"1103","ORD-01984","2025-01-20","2025-01-24","CUST-0037","PROD-0023","1","0.00","6.53","1.89","Second Class"
"1104","ORD-01945","2025-02-09","2025-02-12","CUST-0223","PROD-0004","1","0.00","582.19","258.60","First Class"
"1105","ORD-00025","2024-07-08","2024-07-15","CUST-0008","PROD-0039","4","0.10","2318.98","646.30","Standard Class"
"1106","ORD-05052","2024-01-09","2024-01-14","CUST-0215","PROD-0006","2","0.10","1273.39","473.45","Standard Class"
"1107","ORD-03010","2023-07-09","2023-07-13","CUST-0220","PROD-0016","8","0.15","246.84","53.88","Standard Class"
"1108","ORD-04418","2023-05-25","2023-05-26","CUST-0149","PROD-0004","7","0.05","3871.56","1606.43","Standard Class"
"1109","ORD-00299","2025-11-22","2025-11-28","CUST-0189","PROD-0012","11","0.00","3042.27","1064.14","Standard Class"
"1110","ORD-05329","2025-03-29","2025-04-02","CUST-0105","PROD-0007","12","0.15","4178.43","715.71","Second Class"
"1111","ORD-02000","2024-03-10","2024-03-13","CUST-0248","PROD-0007","5","0.05","1945.84","503.04","Standard Class"
"1112","ORD-01031","2025-05-18","2025-05-21","CUST-0205","PROD-0019","3","0.00","310.74","136.65","First Class"
"1113","ORD-00193","2023-11-01","2023-11-04","CUST-0144","PROD-0008","5","0.10","662.53","229.93","Standard Class"
"1114","ORD-02150","2025-11-23","2025-11-25","CUST-0134","PROD-0021","9","0.05","595.85","131.90","First Class"
"1115","ORD-05709","2024-02-24","2024-02-28","CUST-0226","PROD-0011","7","0.05","2993.16","597.90","Same Day"
"1116","ORD-02079","2024-03-03","2024-03-04","CUST-0096","PROD-0010","4","0.05","695.36","160.60","Second Class"
"1117","ORD-01728","2024-01-15","2024-01-16","CUST-0077","PROD-0023","1","0.00","6.53","1.89","Second Class"
"1118","ORD-04319","2024-01-03","2024-01-10","CUST-0178","PROD-0017","3","0.00","280.77","131.16","Standard Class"
"1119","ORD-06060","2025-08-27","2025-08-31","CUST-0082","PROD-0031","8","0.10","1270.01","241.29","Standard Class"
"1120","ORD-03664","2025-10-13","2025-10-17","CUST-0248","PROD-0028","4","0.05","88.12","25.60","Second Class"
"1121","ORD-01278","2025-01-21","2025-01-25","CUST-0200","PROD-0032","12","0.00","2147.64","645.60","First Class"
